value_loss,total_timesteps,fps,policy_entropy,nupdates,explained_variance
0.004644833039492369,80,35,1.386291265487671,1,-109.89517211914062
0.0006490941159427166,8000,941,1.3862801790237427,100,-1.8306777477264404
0.0032818757463246584,16000,1026,1.3862740993499756,200,-0.6305091381072998
0.025376180186867714,24000,1068,1.3860390186309814,300,0.03612488508224487
0.0015510010998696089,32000,1087,1.385963797569275,400,-0.29422783851623535
0.03356677293777466,40000,1092,1.3859840631484985,500,-0.04095005989074707
0.006063899956643581,48000,1099,1.3835232257843018,600,-0.0026819705963134766
0.0005917797680012882,56000,1107,1.3833082914352417,700,-3.359743118286133
0.0016542462399229407,64000,1120,1.3833738565444946,800,-0.04004359245300293
0.0013968738494440913,72000,1127,1.3596038818359375,900,-0.26612579822540283
0.024379175156354904,80000,1135,1.3837898969650269,1000,-0.09066629409790039
0.0031896468717604876,88000,1148,1.379650592803955,1100,-0.04787909984588623
0.004365474916994572,96000,1156,1.3834048509597778,1200,-0.0319366455078125
0.001483898377045989,104000,1154,1.38368558883667,1300,0.057897865772247314
0.00221605459228158,112000,1154,1.3851100206375122,1400,0.03184574842453003
0.0014644998591393232,120000,1157,1.381797194480896,1500,0.059742271900177
